z	velocity	temperature	rho
0.856109	243.959	353.838	0.00505202
0.856209	243.035	353.78	0.00505275
0.856309	242.116	353.722	0.00505349
0.856409	241.203	353.663	0.00505424
0.856509	240.296	353.604	0.00505499
0.856609	239.394	353.545	0.00505574
0.856709	238.498	353.485	0.0050565
0.856809	237.608	353.426	0.00505726
0.856909	236.723	353.366	0.00505803
0.857009	235.844	353.306	0.0050588
0.857109	234.97	353.246	0.00505957
0.857209	234.102	353.185	0.00506035
0.857209	234.102	353.185	0.00506035
0.857309	233.239	353.125	0.00506112
0.857409	232.381	353.064	0.00506191
0.857509	231.529	353.003	0.00506269
0.857609	230.682	352.942	0.00506348
0.857709	229.84	352.881	0.00506426
0.857809	229.003	352.82	0.00506506
0.857909	228.172	352.759	0.00506585
0.858009	227.346	352.698	0.00506664
0.858109	226.524	352.637	0.00506744
0.858209	225.708	352.576	0.00506824
0.858309	224.897	352.514	0.00506904
0.858309	224.897	352.514	0.00506903
0.858409	224.091	352.453	0.00506983
0.858509	223.289	352.392	0.00507064
0.858609	222.493	352.331	0.00507144
0.858709	221.701	352.269	0.00507224
0.858809	220.914	352.208	0.00507304
0.858909	220.132	352.147	0.00507385
0.859009	219.354	352.086	0.00507465
0.859109	218.582	352.025	0.00507545
0.859209	217.814	351.963	0.00507626
0.859309	217.05	351.902	0.00507706
0.859409	216.291	351.841	0.00507787
0.859509	215.537	351.781	0.00507867
0.859509	215.537	351.781	0.00507867
0.859609	214.787	351.72	0.00507947
0.859709	214.042	351.659	0.00508028
0.859809	213.301	351.598	0.00508108
0.859909	212.564	351.538	0.00508188
0.860009	211.832	351.478	0.00508269
0.860109	211.104	351.417	0.00508349
0.860209	210.38	351.357	0.00508429
0.860309	209.661	351.297	0.00508509
0.860409	208.945	351.237	0.00508589
0.860509	208.234	351.177	0.00508669
0.860609	207.527	351.118	0.00508748
0.860709	206.825	351.058	0.00508828
0.860809	206.126	350.999	0.00508908
0.860909	205.431	350.939	0.00508987
0.861009	204.741	350.88	0.00509066
0.861109	204.054	350.821	0.00509146
0.861209	203.371	350.763	0.00509225
0.861309	202.692	350.704	0.00509304
0.861409	202.017	350.645	0.00509383
0.861509	201.346	350.587	0.00509461
0.861609	200.679	350.529	0.0050954
0.861709	200.015	350.471	0.00509618
0.861809	199.355	350.413	0.00509697
0.861909	198.699	350.356	0.00509775
0.862009	198.047	350.298	0.00509853
0.862109	197.398	350.241	0.00509931
0.862209	196.753	350.184	0.00510008
0.862309	196.111	350.127	0.00510086
0.862309	196.111	350.127	0.00510086
0.862409	195.473	350.07	0.00510163
0.862509	194.839	350.014	0.0051024
0.862609	194.208	349.958	0.00510317
0.862709	193.58	349.901	0.00510394
0.862809	192.956	349.846	0.00510471
0.862909	192.335	349.79	0.00510547
0.863009	191.718	349.734	0.00510624
0.863109	191.104	349.679	0.005107
0.863209	190.494	349.624	0.00510776
0.863309	189.886	349.569	0.00510851
0.863409	189.282	349.514	0.00510927
0.863509	188.682	349.46	0.00511003
0.863609	188.084	349.406	0.00511078
0.863709	187.49	349.351	0.00511153
0.863809	186.898	349.298	0.00511228
0.863909	186.31	349.244	0.00511302
0.864009	185.725	349.191	0.00511377
0.864109	185.143	349.137	0.00511451
0.864209	184.564	349.084	0.00511525
0.864209	184.564	349.084	0.00511525
0.864309	183.989	349.031	0.00511599
0.864409	183.416	348.979	0.00511673
0.864509	182.846	348.927	0.00511746
0.864609	182.279	348.874	0.0051182
0.864709	181.715	348.822	0.00511893
0.864709	181.715	348.822	0.00511893
0.864809	181.154	348.771	0.00511966
0.864909	180.596	348.719	0.00512039
0.865009	180.041	348.668	0.00512111
0.865109	179.488	348.617	0.00512184
0.865209	178.938	348.566	0.00512256
0.865309	178.391	348.515	0.00512328
0.865409	177.847	348.465	0.005124
0.865509	177.306	348.415	0.00512471
0.865609	176.767	348.365	0.00512543
0.865709	176.231	348.315	0.00512614
0.865809	175.697	348.266	0.00512685
0.865909	175.167	348.216	0.00512756
0.866009	174.639	348.167	0.00512827
0.866109	174.113	348.118	0.00512897
0.866209	173.59	348.07	0.00512967
0.866309	173.07	348.021	0.00513037
0.866409	172.552	347.973	0.00513107
0.866509	172.036	347.925	0.00513177
0.866609	171.523	347.877	0.00513247
0.866709	171.013	347.83	0.00513316
0.866809	170.505	347.782	0.00513385
0.866909	169.999	347.735	0.00513454
0.867009	169.496	347.688	0.00513523
0.867109	168.995	347.642	0.00513592
0.867209	168.496	347.595	0.0051366
0.867309	168	347.549	0.00513728
0.867409	167.506	347.503	0.00513796
0.867509	167.015	347.457	0.00513864
0.867609	166.526	347.412	0.00513932
0.867709	166.039	347.366	0.00513999
0.867809	165.554	347.321	0.00514067
0.867909	165.071	347.276	0.00514134
0.867909	165.071	347.276	0.00514134
0.868009	164.591	347.231	0.00514201
0.868109	164.113	347.187	0.00514267
0.868209	163.637	347.143	0.00514334
0.868309	163.163	347.099	0.00514401
0.868409	162.691	347.055	0.00514467
0.868509	162.221	347.011	0.00514533
0.868609	161.754	346.968	0.00514599
0.868709	161.288	346.924	0.00514665
0.868809	160.824	346.881	0.0051473
0.868909	160.363	346.838	0.00514795
0.869009	159.904	346.796	0.00514861
0.869109	159.446	346.753	0.00514926
0.869209	158.991	346.711	0.00514991
0.869309	158.537	346.669	0.00515055
0.869409	158.085	346.628	0.0051512
0.869509	157.636	346.586	0.00515184
0.869609	157.188	346.545	0.00515249
0.869709	156.742	346.503	0.00515313
0.869809	156.298	346.462	0.00515376
0.869909	155.856	346.422	0.0051544
0.870009	155.416	346.381	0.00515504
0.870109	154.977	346.341	0.00515567
0.870209	154.541	346.301	0.0051563
0.870309	154.106	346.261	0.00515693
0.870409	153.673	346.221	0.00515756
0.870509	153.242	346.181	0.00515819
0.870609	152.812	346.142	0.00515882
0.870709	152.384	346.103	0.00515944
0.870809	151.958	346.064	0.00516006
0.870909	151.534	346.025	0.00516068
0.871009	151.111	345.987	0.0051613
0.871109	150.69	345.948	0.00516192
0.871109	150.69	345.948	0.00516192
0.871209	150.27	345.91	0.00516253
0.871309	149.853	345.872	0.00516315
0.871409	149.437	345.834	0.00516376
0.871509	149.022	345.797	0.00516437
0.871609	148.609	345.759	0.00516498
0.871709	148.198	345.722	0.00516559
0.871809	147.788	345.685	0.0051662
0.871909	147.38	345.648	0.0051668
0.872009	146.973	345.612	0.00516741
0.872109	146.568	345.575	0.00516801
0.872209	146.165	345.539	0.00516861
0.872309	145.762	345.503	0.00516921
0.872409	145.362	345.467	0.00516981
0.872509	144.963	345.431	0.0051704
0.872609	144.565	345.396	0.005171
0.872709	144.169	345.36	0.00517159
0.872809	143.774	345.325	0.00517218
0.872909	143.381	345.29	0.00517277
0.873009	142.989	345.255	0.00517336
0.873109	142.598	345.221	0.00517395
0.873209	142.209	345.186	0.00517454
0.873309	141.821	345.152	0.00517512
0.873409	141.435	345.118	0.0051757
0.873509	141.05	345.084	0.00517628
0.873609	140.666	345.05	0.00517686
0.873709	140.284	345.017	0.00517744
0.873809	139.902	344.983	0.00517802
0.873909	139.523	344.95	0.0051786
0.874009	139.144	344.917	0.00517917
0.874109	138.767	344.884	0.00517974
0.874109	138.767	344.884	0.00517974
0.874209	138.391	344.852	0.00518032
0.874309	138.016	344.819	0.00518089
0.874409	137.642	344.787	0.00518146
0.874509	137.27	344.754	0.00518202
0.874609	136.899	344.722	0.00518259
0.874709	136.529	344.69	0.00518315
0.874809	136.161	344.659	0.00518372
0.874909	135.793	344.627	0.00518428
0.875009	135.427	344.596	0.00518484
0.875109	135.061	344.565	0.0051854
0.875209	134.697	344.534	0.00518596
0.875309	134.335	344.503	0.00518652
0.875409	133.973	344.472	0.00518707
0.875509	133.612	344.441	0.00518763
0.875609	133.252	344.411	0.00518818
0.875709	132.894	344.381	0.00518873
0.875809	132.536	344.351	0.00518928
0.875909	132.18	344.321	0.00518983
0.876009	131.825	344.291	0.00519038
0.876109	131.47	344.261	0.00519093
0.876209	131.117	344.232	0.00519148
0.876309	130.765	344.202	0.00519202
0.876409	130.414	344.173	0.00519256
0.876509	130.063	344.144	0.00519311
0.876609	129.714	344.115	0.00519365
0.876709	129.366	344.087	0.00519419
0.876809	129.019	344.058	0.00519473
0.876909	128.672	344.03	0.00519526
0.877009	128.327	344.001	0.0051958
0.877109	127.982	343.973	0.00519634
0.877209	127.639	343.945	0.00519687
0.877309	127.296	343.918	0.00519741
0.877409	126.954	343.89	0.00519794
0.877509	126.613	343.862	0.00519847
0.877509	126.613	343.862	0.00519847
0.877609	126.273	343.835	0.005199
0.877709	125.934	343.808	0.00519953
0.877809	125.596	343.781	0.00520006
0.877909	125.258	343.754	0.00520058
0.878009	124.921	343.727	0.00520111
0.878109	124.585	343.7	0.00520164
0.878209	124.25	343.674	0.00520216
0.878209	124.25	343.674	0.00520216
0.878309	123.916	343.647	0.00520268
0.878409	123.583	343.621	0.00520321
0.878509	123.25	343.595	0.00520373
0.878609	122.918	343.569	0.00520425
0.878709	122.587	343.543	0.00520477
0.878809	122.256	343.517	0.00520529
0.878909	121.926	343.492	0.00520581
0.879009	121.597	343.466	0.00520633
0.879109	121.269	343.441	0.00520684
0.879209	120.941	343.416	0.00520736
0.879309	120.614	343.391	0.00520787
0.879309	120.614	343.391	0.00520787
0.879409	120.288	343.366	0.00520839
0.879509	119.963	343.341	0.0052089
0.879609	119.638	343.317	0.00520941
0.879709	119.313	343.292	0.00520993
0.879809	118.99	343.268	0.00521044
0.879909	118.666	343.244	0.00521095
0.880009	118.344	343.219	0.00521146
0.880109	118.022	343.195	0.00521197
0.880209	117.701	343.172	0.00521248
0.880309	117.38	343.148	0.00521299
0.880409	117.06	343.124	0.00521349
0.880509	116.74	343.101	0.005214
0.880609	116.421	343.077	0.00521451
0.880709	116.103	343.054	0.00521501
0.880809	115.785	343.031	0.00521552
0.880909	115.467	343.008	0.00521602
0.881009	115.15	342.985	0.00521653
0.881109	114.833	342.962	0.00521703
0.881209	114.517	342.94	0.00521754
0.881309	114.202	342.917	0.00521804
0.881409	113.887	342.895	0.00521854
0.881509	113.572	342.872	0.00521905
0.881609	113.258	342.85	0.00521955
0.881709	112.944	342.828	0.00522005
0.881809	112.631	342.806	0.00522055
0.881909	112.318	342.784	0.00522105
0.882009	112.005	342.763	0.00522155
0.882109	111.693	342.741	0.00522205
0.882209	111.381	342.72	0.00522255
0.882309	111.07	342.698	0.00522305
0.882409	110.759	342.677	0.00522355
0.882509	110.448	342.656	0.00522405
0.882609	110.138	342.635	0.00522455
0.882709	109.828	342.614	0.00522504
0.882809	109.519	342.593	0.00522554
0.882909	109.209	342.572	0.00522604
0.883009	108.9	342.552	0.00522654
0.883109	108.592	342.531	0.00522703
0.883209	108.283	342.511	0.00522753
0.883309	107.975	342.49	0.00522803
0.883409	107.668	342.47	0.00522852
0.883509	107.36	342.45	0.00522902
0.883609	107.053	342.43	0.00522951
0.883709	106.747	342.41	0.00523001
0.883809	106.44	342.39	0.0052305
0.883909	106.134	342.371	0.005231
0.884009	105.828	342.351	0.00523149
0.884109	105.522	342.331	0.00523199
0.884209	105.217	342.312	0.00523248
0.884309	104.911	342.293	0.00523298
0.884409	104.607	342.273	0.00523347
0.884509	104.302	342.254	0.00523396
0.884609	103.998	342.235	0.00523446
0.884709	103.693	342.216	0.00523495
0.884809	103.39	342.197	0.00523544
0.884909	103.086	342.178	0.00523593
0.885009	102.783	342.159	0.00523642
0.885109	102.48	342.141	0.00523692
0.885109	102.48	342.141	0.00523692
0.885209	102.177	342.122	0.00523741
0.885309	101.874	342.103	0.0052379
0.885409	101.572	342.085	0.00523838
0.885509	101.27	342.066	0.00523887
0.885609	100.969	342.048	0.00523936
0.885709	100.667	342.03	0.00523985
0.885809	100.366	342.011	0.00524034
0.885909	100.066	341.993	0.00524083
0.886009	99.7651	341.975	0.00524131
0.886109	99.465	341.957	0.0052418
0.886209	99.1652	341.939	0.00524228
0.886309	98.8658	341.921	0.00524277
0.886409	98.5667	341.903	0.00524325
0.886509	98.2681	341.885	0.00524373
0.886609	97.9697	341.867	0.00524421
0.886709	97.6719	341.849	0.00524469
0.886809	97.3744	341.831	0.00524517
0.886909	97.0773	341.814	0.00524565
0.887009	96.7807	341.796	0.00524613
0.887109	96.4845	341.778	0.0052466
0.887209	96.1889	341.76	0.00524708
0.887309	95.8937	341.743	0.00524755
0.887409	95.5991	341.725	0.00524802
0.887509	95.305	341.707	0.00524849
0.887609	95.0115	341.69	0.00524896
0.887709	94.7186	341.672	0.00524943
0.887809	94.4263	341.654	0.00524989
0.887909	94.1347	341.637	0.00525036
0.888009	93.8438	341.619	0.00525082
0.888109	93.5535	341.602	0.00525128
0.888209	93.264	341.584	0.00525174
0.888309	92.9753	341.566	0.00525219
0.888409	92.6873	341.548	0.00525264
0.888509	92.4003	341.531	0.0052531
0.888609	92.114	341.513	0.00525354
0.888709	91.8287	341.495	0.00525399
0.888809	91.5443	341.477	0.00525443
0.888909	91.2609	341.46	0.00525487
0.889009	90.9786	341.442	0.00525531
0.889109	90.6972	341.424	0.00525574
0.889209	90.417	341.406	0.00525617
0.889309	90.1379	341.388	0.0052566
0.889409	89.86	341.37	0.00525702
0.889509	89.5833	341.352	0.00525745
0.889609	89.3078	341.334	0.00525786
0.889709	89.0337	341.315	0.00525827
0.889809	88.7609	341.297	0.00525868
0.889909	88.4895	341.279	0.00525908
0.890009	88.2195	341.261	0.00525948
0.890009	88.2196	341.261	0.00525948
0.890109	87.951	341.242	0.00525987
0.890209	87.684	341.224	0.00526026
0.890309	87.4186	341.206	0.00526064
0.890409	87.1547	341.188	0.00526102
0.890509	86.8924	341.169	0.00526138
0.890609	86.6317	341.151	0.00526174
0.890709	86.3726	341.134	0.00526209
0.890809	86.1152	341.116	0.00526243
0.890909	85.859	341.098	0.00526275
0.891009	85.6051	341.081	0.00526309
0.891109	85.3439	341.064	0.00526337
0.891309	84.8217	341.031	0.00526401
0.891309	84.8217	341.031	0.00526401
0.891475	84.4176	341.01	0.00526455
0.891788	83.6402	340.975	0.00526567
0.891871	83.5882	340.976	0.00526576
